법원명,사건번호,매각기일,주소,감정가,최저가,태그,주거형태,건물평수,조회수,경매/공매,임대여부
정읍지원,2023타경225[1],D-33,전라북도 부안군 변산면 도청리 541,19억2287만2000원,13억4601만원,#유찰1회#농지취득자격증명,답,2006평,view 19,경매,False
성남지원,2023타경51385[1],D-33,"경기도 광주시 새말길304번길 22-2, 301동 3층302호 (신현동,더피플)",3억6500만원,2억5550만원,#유찰1회,다세대,23평,view 18,경매,False
원주지원,2022타경2577[1],D-33,"강원도 원주시 태장공단길 8, 상가동 3층301호 (태장동,백운3차아파트)",2억9800만원,2억860만원,#유찰1회,단지내상가,73평,view 18,경매,False
원주지원,2023타경141[1],D-33,강원도 횡성군 서원면 압곡리 산209,1억2737만9200원,8916만5000원,#유찰1회#분묘기지권,임야,7410평,view 18,경매,False
충주지원,2022타경34431[1],D-33,"충청북도 음성군 감곡면 거일길 18, 4층 401호",1억4800만원,1억1840만원,#유찰1회,다세대,16평,view 18,경매,False
천안지원,2023타경103832[1],D-33,"충청남도 아산시 청운로84번길 15, 11층1104호 (온천동,올리브힐)",1억1700만원,8190만원,#유찰1회,오피스텔(주거),14평,view 18,경매,False
통영지원,2022타경3969[1],D-33,경상남도 거제시 연초면 한내리 산108-16,7339만3800원,3757만8000원,#유찰3회#지분매각#분묘기지권,임야,835평,view 18,경매,False
통영지원,2022타경4276[1],D-33,"경상남도 통영시 광도면 죽림2로 55-67, 1층101호",10억4000만원,8억3200만원,#유찰1회,상가,72평,view 18,경매,False
밀양지원,2018타경1945[6],D-33,경상남도 창녕군 남지읍 마산리 996 남지덕진7차봄아파트 703동 11층1109호,6500만원,4160만원,#유찰2회#선순위가처분,아파트,11평,view 18,경매,False
목포지원,2023타경10[1],D-33,전라남도 무안군 일로읍 의산리 635-1,4345만원,3041만5000원,#유찰1회#법정지상권#맹지,임야,239평,view 18,경매,False
해남지원,2022타경52525[2],D-33,전라남도 해남군 해남읍 고도리 298-2,5억4595만8000원,3억573만7000원,#유찰2회#법정지상권#특별매각조건#농지취득자격증명#맹지,답,1648평,view 18,경매,False
평택지원,2022타경2757[3],D-33,경기도 평택시 포승읍 신영리 749-3,1514만7000원,1060만3000원,#유찰1회#지분매각#농지취득자격증명#맹지,전,15평,view 17,경매,False
원주지원,2022타경2652[1],D-33,강원도 원주시 호저면 대덕리 78-2,1억6318만5000원,1억1423만원,#유찰1회#분묘기지권#형식적경매,임야,1496평,view 17,경매,False
통영지원,2022타경4368[1],D-33,"경상남도 거제시 덕포2길 23, 102동 10층1002호 (덕포동,거제옥포도뮤토1단지)",1억5600만원,1억2480만원,#유찰1회,아파트,19평,view 17,경매,False
통영지원,2023타경1038[1],D-33,경상남도 고성군 고성읍 이당리 464,5587만7000원,4470만2000원,#유찰1회#분묘기지권#농지취득자격증명,전,239평,view 17,경매,False
통영지원,2023타경1038[2],D-33,경상남도 고성군 고성읍 이당리 585,6664만원,5331만2000원,#유찰1회#농지취득자격증명,답,360평,view 17,경매,False
밀양지원,2022타경2129[1],D-33,경상남도 밀양시 삼랑진읍 송지리 323-1,1억5976만9400원,1억2781만6000원,#유찰1회,대지,83평,view 17,경매,False
목포지원,2022타경56160[2],D-33,"전라남도 무안군 삼향읍 남악3로 74, 5층504호 (유풍프라자)",2억6100만원,1억4616만원,#유찰2회,상가,37평,view 17,경매,False
군산지원,2022타경25019[8],D-33,"전라북도 군산시 칠성7길 56, 101동 6층 604호 (산북동,하나리움시티)",1억5100만원,1억570만원,#유찰1회,아파트,19평,view 17,경매,False
군산지원,2022타경25019[15],D-33,"전라북도 군산시 칠성7길 56, 101동 11층 1102호 (산북동,하나리움시티)",1억5400만원,1억780만원,#유찰1회,아파트,19평,view 17,경매,False
성남지원,2023타경882[1],D-33,"경기도 광주시 남종면 산수로 1678-7, 비동 2층201호 (아이빌)",3억400만원,2억1280만원,#유찰1회,다세대,30평,view 16,경매,False
춘천지법,2023타경50768[1],D-33,"강원도 인제군 기린면 하마로길 18-2, 에이동 4층402호",7000만원,4900만원,#유찰1회,다세대,17평,view 16,경매,False
원주지원,2022타경503520[2],D-33,강원도 횡성군 청일면 속실리 509,2459만3750원,1205만1000원,#유찰2회#지분매각#농지취득자격증명,임야,119평,view 16,경매,False
부산동부지원,2022타경104865[3],D-33,"부산광역시 기장군 장안읍 정관로 1142, 에이동 3층307호 (힐탑프리미엄아울렛)",5억8800만원,3억105만6000원,#유찰3회,상가,39평,view 16,경매,False
목포지원,2021타경405[12],D-33,"전라남도 무안군 삼향읍 남악3로82번길 17, 4층405호 (태광프라자)",3억9500만원,2억2120만원,#유찰2회,상가,52평,view 16,경매,False
정읍지원,2023타경171[1],D-33,"전라북도 부안군 부안읍 선은로 65, 102동 10층1006호 (새만금 와이-파크 아파트)",1억500만원,7350만원,#유찰1회,아파트,19평,view 16,경매,False
원주지원,2022타경2171[2],D-33,강원도 원주시 판부면 금대리 284-1,5251만6500원,2573만3000원,#유찰2회#지분매각#분묘기지권#농지취득자격증명,전,92평,view 15,경매,False
원주지원,2022타경2485[1],D-33,강원도 원주시 봉산동 791-3,3억1195만5000원,2억1836만9000원,#유찰1회#지분매각#농지취득자격증명,전,300평,view 15,경매,False
원주지원,2022타경503667[1],D-33,강원도 원주시 문막읍 궁촌리 산169-1,4627만9200원,3239만5000원,#유찰1회#지분매각#분묘기지권,임야,2122평,view 15,경매,False
포항지원,2023타경157[1],D-33,경상북도 포항시 남구 오천읍 진전리 325,1334만4000원,653만9000원,#유찰2회#형식적경매#맹지,하천,226평,view 15,경매,False
통영지원,2022타경52[1],D-33,경상남도 고성군 하이면 남일로 401,5억1970만2540원,4억1576만2000원,#유찰1회,주유소,107평,view 15,경매,False
통영지원,2022타경25570[1],D-33,경상남도 거제시 옥포동 산119-15,30억95만2400원,12억2919만원,#유찰4회#분묘기지권#형식적경매#맹지,임야,89880평,view 15,경매,False
통영지원,2023타경1199[1],D-33,경상남도 거제시 옥수로 24,8억8927만7920원,7억1142만2000원,#유찰1회,단독주택,142평,view 15,경매,False
목포지원,2021타경405[13],D-33,"전라남도 무안군 삼향읍 남악3로82번길 17, 4층406호 (태광프라자)",1억8900만원,1억584만원,#유찰2회,상가,27평,view 15,경매,False
순천지원,2023타경54[1],D-33,전라남도 보성군 조성면 축내리 75,1833만3000원,1283만3000원,#유찰1회#맹지,대지,265평,view 15,경매,False
순천지원,2023타경50691[1],D-33,전라남도 고흥군 봉래면 신금리 62-1,2063만8000원,1444만7000원,#유찰1회#농지취득자격증명,답,368평,view 15,경매,False
원주지원,2022타경2300[1],D-33,강원도 원주시 흥업면 매지리 525,5억2164만원,3억6514만8000원,#유찰1회#농지취득자격증명,전,835평,view 14,경매,False
통영지원,2021타경1881[2],D-33,경상남도 통영시 광도면 죽림리 410-3,4262만3031원,2727만8000원,#유찰2회,대지,10평,view 14,경매,False
통영지원,2023타경20664[1],D-33,경상남도 고성군 영현면 연화리 105-1,1724만8000원,1103만8000원,#유찰2회#분묘기지권#농지취득자격증명#맹지,답,327평,view 14,경매,False
밀양지원,2018타경2122[2],D-33,"경상남도 창녕군 남지읍 남지중앙1길 10, 701동 3층304호 (남지덕진7차봄아파트)",1억2100만원,7744만원,#유찰2회#선순위전세권,아파트,19평,view 14,경매,False
밀양지원,2018타경2122[29],D-33,"경상남도 창녕군 남지읍 남지중앙1길 10, 703동 1층109호 (남지덕진7차봄아파트)",6100만원,3904만원,#유찰2회,아파트,11평,view 14,경매,False
밀양지원,2022타경2037[1],D-33,경상남도 밀양시 초동면 금포리 157-1,6290만3000원,4025만8000원,#유찰2회#농지취득자격증명,답,228평,view 14,경매,False
밀양지원,2022타경11864[1],D-33,경상남도 밀양시 상남면 마산리 566-3,910만원,728만원,#유찰1회#농지취득자격증명,답,56평,view 14,경매,False
밀양지원,2022타경12041[1],D-33,경상남도 밀양시 초동면 명성리 산107,1041만6000원,666만6000원,#유찰2회#분묘기지권#맹지,임야,150평,view 14,경매,False
목포지원,2022타경3500[2],D-33,전라남도 신안군 하의면 후광리 300,18만2000원,8만2000원,#유찰3회#지분매각#특별매각조건#농지취득자격증명#맹지,전,11평,view 14,경매,False
목포지원,2022타경3500[3],D-33,전라남도 신안군 하의면 후광리 293-25,34만8400원,15만6000원,#유찰3회#지분매각#특별매각조건#농지취득자격증명#맹지,전,21평,view 14,경매,False
군산지원,2022타경26043[1],D-33,전라북도 군산시 개정면 아동리 123-5,652만800원,456만5000원,#유찰1회#지분매각#특별매각조건#농지취득자격증명,전,13평,view 14,경매,False
성남지원,2022타경61644[1],D-33,"경기도 성남시 분당구 성남대로925번길 16, 2층213호 (야탑동,성남(분당)여객자동차터미널및복합건물)",4500만원,2205만원,#유찰2회#위반건축물,상가,2평,view 13,경매,False
평택지원,2022타경2757[1],D-33,경기도 평택시 포승읍 신영리 506-4,2151만6000원,1506만1000원,#유찰1회#지분매각#농지취득자격증명#맹지,전,20평,view 13,경매,False
충주지원,2022타경1592[1],D-33,충청북도 충주시 직동 317-1,2억5810만원,1억6518만4000원,#유찰2회#형식적경매#농지취득자격증명,답,439평,view 13,경매,False
충주지원,2022타경32428[1],D-33,충청북도 음성군 금왕읍 행제길55번길 26-25,37억5060만3700원,24억38만6000원,#유찰2회,공장,613평,view 13,경매,False
통영지원,2022타경26894[1],D-33,"경상남도 거제시 거제중앙로13길 7, 12층1211호 (고현동,휴엔하임오피스텔)",1억2100만원,9680만원,#유찰1회,오피스텔(사무),23평,view 13,경매,False
통영지원,2022타경27590[1],D-33,경상남도 거제시 문동동 산44-4,4431만원,3544만8000원,#유찰1회,임야,383평,view 13,경매,False
통영지원,2023타경21841[1],D-33,"경상남도 거제시 거제중앙로5길 13, 4층402호 (상동동,나인시티빌)",1억1700만원,9360만원,#유찰1회,아파트,26평,view 13,경매,False
순천지원,2022타경5694[2],D-33,전라남도 고흥군 금산면 대흥리 151-7,2969만2000원,2062만5000원,#유찰1회#분묘기지권#농지취득자격증명,전,691평,view 13,경매,False
군산지원,2022타경25019[12],D-33,"전라북도 군산시 칠성7길 56, 101동 8층 804호 (산북동,하나리움시티)",1억5400만원,1억780만원,#유찰1회,아파트,19평,view 13,경매,False
성남지원,2023타경2451[1],D-33,"경기도 광주시 창뜰아랫길 63, 1동 1층101호",3억815만원,2억1570만5000원,#유찰1회,다세대,22평,view 12,경매,False
부산동부지원,2022타경104865[1],D-33,"부산광역시 기장군 장안읍 정관로 1142, 에이동 3층302호 (힐탑프리미엄아울렛)",4억9800만원,2억5497만6000원,#유찰3회,상가,33평,view 12,경매,False
통영지원,2023타경22400[1],D-33,경상남도 거제시 연초면 한내리 산18,1억1022만7000원,8818만2000원,#유찰1회#분묘기지권,임야,240평,view 12,경매,False
밀양지원,2022타경2037[2],D-33,경상남도 밀양시 초동면 금포리 157-2,1억2547만5000원,8030만4000원,#유찰2회#농지취득자격증명,답,507평,view 12,경매,False
순천지원,2022타경53969[5],D-33,전라남도 보성군 문덕면 동산리 1118,207만5260원,93만원,#유찰3회#지분매각#특별매각조건#농지취득자격증명,답,29평,view 12,경매,False
전주지법,2023타경250[1],D-33,"전라북도 전주시 완산구 팔달로 227, 4층412호 (고사동,라마다전주호텔)",1억4800만원,5076만4000원,#유찰3회,숙박시설,7평,view 12,경매,False
군산지원,2022타경25019[3],D-33,"전라북도 군산시 칠성7길 56, 101동 1층 103호 (산북동,하나리움시티)",1억3900만원,9730만원,#유찰1회,아파트,19평,view 12,경매,False
군산지원,2022타경25019[7],D-33,"전라북도 군산시 칠성7길 56, 101동 6층 602호 (산북동,하나리움시티)",1억5100만원,1억570만원,#유찰1회,아파트,19평,view 12,경매,False
군산지원,2022타경25019[9],D-33,"전라북도 군산시 칠성7길 56, 101동 7층 701호 (산북동,하나리움시티)",1억5400만원,1억780만원,#유찰1회#임차권등기,아파트,19평,view 12,경매,False
군산지원,2022타경25019[11],D-33,"전라북도 군산시 칠성7길 56, 101동 7층 704호 (산북동,하나리움시티)",1억5400만원,1억780만원,#유찰1회,아파트,19평,view 12,경매,False
성남지원,2023타경523[1],D-33,"경기도 광주시 독산동길 14, 103동 2층202호 (매산동,중앙타운)",1억5800만원,1억1060만원,#유찰1회#선순위임차인,다세대,15평,view 11,경매,False
천안지원,2023타경605[1],D-33,"충청남도 천안시 서북구 오성로 115, 1층118호 (두정동,프라지움9차)",10억6000만원,7억4200만원,#유찰1회,단지내상가,28평,view 11,경매,False
포항지원,2023타경409[1],D-33,경상북도 포항시 북구 기계면 현내리 506-1,7473만6000원,3662만1000원,#유찰2회#농지취득자격증명,답,314평,view 11,경매,False
포항지원,2023타경409[2],D-33,경상북도 포항시 북구 기계면 현내리 534-1,2억9691만7000원,1억4548만9000원,#유찰2회#농지취득자격증명,답,926평,view 11,경매,False
포항지원,2023타경31236[1],D-33,"경상북도 포항시 남구 중섬로 101, 5층505호 (상도동,상도2차세미아트리움)",1억8000만원,1억2600만원,#유찰1회#임차권등기,아파트,19평,view 11,경매,False
통영지원,2021타경1881[4],D-33,경상남도 통영시 광도면 죽림리 410-3,4360만7775원,2790만9000원,#유찰2회,대지,10평,view 11,경매,False
통영지원,2023타경1519[1],D-33,"경상남도 거제시 일운면 지세포해안로 100, 2층202호 (라티움주상복합아파트)",2억4500만원,1억9600만원,#유찰1회,단지내상가,28평,view 11,경매,False
통영지원,2023타경20275[1],D-33,"경상남도 거제시 아주1로 105-5, 2층206호 (아주동,아주팰리스)",8200만원,5248만원,#유찰2회,오피스텔(사무),9평,view 11,경매,False
밀양지원,2018타경1945[1],D-33,경상남도 창녕군 남지읍 마산리 996 남지덕진7차봄아파트 702동 2층203호,9500만원,6080만원,#유찰2회#임차권등기,아파트,16평,view 11,경매,False
